"id";"serial_num";"name";"zip_code";"city";"street";"adress";"size";"category";"grade";"age_class";"grade_1";"grade_2";"grade_3";"x_coord";"y_coord";"city_code"
6336;"28721 ++ 111732";"Stedelijk Instituut voor Sierkunsten en Ambachten ++ Stedelijk Handelsinstituut";2170;"MERKSEM";"Vuurkruisenlaan";NA;229;"sec";3;4;1;1;1;152946.885756579;212574.057894737;11002
6337;"34256";"Onze-Lieve-Vrouw-Hemelvaart Instituut";8200;"SINT-ANDRIES";"Doornstraat";NA;425;"sec";3;2;1;1;1;69817.3656589147;213393.638217054;31005
6338;"35618 ++ 115411 ++ 117101 ++ 35626 ++ 112052";"Sint-Jozefsinstituut ++ Middenschool Sint-Rembert 2 ++ Middenschool Sint-Rembert 3 ++ Sint-Jozefscollege ++ Middenschool Sint-Rembert 1";8820;"TORHOUT";"Bruggestraat";NA;1746;"sec";3;2;1;1;1;60862.5853125;196301.6971875;31033
6339;"37705 ++ 107581";"Technisch Instituut der Heilige Harten ++ Sint-Aloysiuscollege";9400;"NINOVE";"Burchtstraat";NA;830;"sec";3;3;1;1;1;124595.141590909;168779.511477273;41048
6340;"32871";"Sancta Mariainstituut";1502;"LEMBEEK";"Heerweg";NA;304;"sec";3;3;1;1;1;140787.522926829;157800.326585366;23027
6341;"40873";"Koninklijk Atheneum II Lyceum";2800;"MECHELEN";"Caputsteenstraat";NA;309;"sec";3;3;1;1;1;157200.4477;190810.4149;12025
6342;"125278 ++ 125294";"viio 4 ++ viio 5";3700;"TONGEREN";"Watertorenstraat";NA;579;"sec";3;3;1;1;1;227636.1315;163850.988;73083
6343;"115311 ++ 47258";"Scheppersinstituut 3 Deurne & Antwerpen ++ Scheppersinstituut 1 Deurne & Antwerpen";2100;"DEURNE";"Lakborslei";NA;160;"sec";1;2;0;0;1;152946.885756579;212574.057894737;11002
6344;"110031";"Stedelijk Instituut voor Handel en Ambachten";2000;"ANTWERPEN";"Eikenstraat";NA;525;"sec";3;3;1;1;1;152946.885756579;212574.057894737;11002
6345;"53331";"H.Pius X-instituut - Bovenbouw";2020;"ANTWERPEN";"Abdijstraat";NA;420;"sec";1;3;0;0;1;152946.885756579;212574.057894737;11002
6346;"36152";"Sint-Vincentiuscollege";9255;"BUGGENHOUT";"Collegestraat";NA;161;"sec";1;2;0;0;1;137829.01;189501.786666667;42004
6347;"42267 ++ 42581";"Koninklijk Technisch Atheneum ++ Middenschool van het Gemeenschapsonderwijs";8620;"NIEUWPOORT";"Arsenaalstraat";NA;137;"sec";3;3;1;1;1;36825.3236;204020.2228;38016
6348;"127811 ++ 127829";"Sancta Maria Leuven ++ Sancta Maria Instituut";3000;"LEUVEN";"Charles Deberiotstraat";NA;971;"sec";3;3;1;1;1;173955.434285714;174816.886386555;24062
6349;"29521";"Secundair Onderwijs voor Schoonheidszorgen Denise Gresiac";2600;"BERCHEM";"Koninklijkelaan";NA;290;"sec";2;3;0;1;1;152946.885756579;212574.057894737;11002
6350;"34009";"Sint-Jan Berchmansmiddenschool";8580;"AVELGEM";"Leopoldstraat";NA;289;"sec";1;2;1;0;0;85290.3377777778;163104.08;34003
6351;"34173";"Lyceum Hemelsdaele 3";8000;"BRUGGE";"Wapenmakersstraat";NA;362;"sec";3;2;1;1;1;69817.3656589147;213393.638217054;31005
6352;"43968";"Middenschool van het Gemeenschapsonderwijs";3740;"BILZEN";"Vrankrijk";NA;33;"sec";2;2;1;1;0;231991.280985915;174245.066478873;73006
6353;"34686";"Margareta-Maria-Instituut - T.S.O. - B.S.O.";8610;"KORTEMARK";"Hospitaalstraat";NA;44;"sec";2;2;0;1;1;54684.78;191521.658518519;32011
6354;"35601";"Vrij Land- en Tuinbouwinstituut";8820;"TORHOUT";"Conscienceplein";NA;301;"sec";2;3;0;1;1;60862.5853125;196301.6971875;31033
6355;"38182";"Vrije Technische Scholen";9100;"SINT-NIKLAAS";"Breedstraat";NA;816;"sec";3;3;1;1;1;133585.219473684;206150.585263158;46021
6356;"38596";"Provinciaal Technisch Instituut";9620;"ZOTTEGEM";"Sabina van Beierenlaan";NA;500;"sec";3;4;1;1;1;110820.225737705;173377.799344262;41081
6357;"50336";"Stedelijke Academie voor Schone Kunsten";8000;"BRUGGE";"Katelijnestraat";NA;384;"sec";3;2;1;1;1;69817.3656589147;213393.638217054;31005
6358;"112094 ++ 32813";"Sint-Theresiacollege AEG ++ Sint-Theresiacollege";1880;"KAPELLE-OP-DEN-BOS";"Veldstraat";NA;1325;"sec";3;2;1;1;1;149185.049473684;188802.220526316;23039
6359;"48967";"KSO Glorieux";9600;"RONSE";"Stefaan Modest Glorieuxlaan";NA;750;"sec";3;2;1;1;1;96509.2961538462;160160.755128205;45041
6360;"36152";"Sint-Vincentiuscollege";9255;"BUGGENHOUT";"Kloosterstraat";NA;365;"sec";2;2;1;1;0;137829.01;189501.786666667;42004
6361;"30056";"Don Bosco-Mariaberginstituut";2910;"ESSEN";"Kloosterstraat";NA;360;"sec";3;3;1;1;1;156513.521428571;237865.846428571;11016
6362;"62141";"Sint-Maarten Middenschool";9120;"BEVEREN-WAAS";"Kallobaan";NA;615;"sec";1;2;1;0;0;140787.056969697;214057.856515152;46003
6363;"127944 ++ 127951";"Onze-Lieve-Vrouw-van-Lourdescollege ++ Onze-Lieve-Vrouw-van-Lourdescollege Middenschool";2650;"EDEGEM";"Rombaut Keldermansstraat";NA;578;"sec";2;2;1;0;1;154686.97125;205430.3175;11013
6364;"42523";"Middenschool Drie Hofsteden";8500;"KORTRIJK";"Hugo Verriestlaan";NA;154;"sec";1;2;1;0;0;71881.9708695652;167680.744608696;34022
6365;"42846";"Middenschool van het Gemeenschapsonderwijs";8790;"WAREGEM";"Jozef Duthoystraat";NA;112;"sec";1;2;1;0;0;82011.6724489796;175192.503877551;34040
6366;"40428";"Middenschool van het Gemeenschapsonderwijs Den Brandt";2630;"AARTSELAAR";"Leon Gilliotlaan";NA;33;"sec";1;2;1;0;0;150964.395333333;202431.664;11001
6367;"32839";"Sint-Michielsinstituut";3140;"KEERBERGEN";"Tremelobaan";NA;503;"sec";3;3;1;1;1;170137.431;188507.632;24048
6368;"111732 ++ 29306";"Stedelijk Handelsinstituut ++ Lyceum Linkeroever";2050;"ANTWERPEN";"Gloriantlaan";NA;320;"sec";3;2;1;1;1;152946.885756579;212574.057894737;11002
6369;"28721";"Stedelijk Instituut voor Sierkunsten en Ambachten";2000;"ANTWERPEN";"Sint-Pietersvliet";NA;210;"sec";1;3;0;0;1;152946.885756579;212574.057894737;11002
6370;"32664 ++ 32722 ++ 126664 ++ 32672 ++ 126672 ++ 126656";"Pedagogische Humaniora - Heilig Hartinstituut ++ Heilig Hartinstituut Lyceum ++ Heilig Hartinstituut Technisch Onderwijs Middenschool ++ Heilig Hartinstituut Technisch Onderwijs ++ Heilig Hartinstituut Lyceum Middenschool ++ Pedagogische Humaniora - Heilig Hartinstituut Middenschool";3001;"HEVERLEE";"Naamsesteenweg";NA;2537;"sec";3;3;1;1;1;173955.434285714;174816.886386555;24062
6371;"40832";"Koninklijk Technisch Atheneum";2500;"LIER";"Predikherenlaan";NA;264;"sec";3;3;0;1;1;164122.030606061;202178.86969697;12021
6372;"43141 ++ 43174";"Koninklijk Atheneum ++ Middenschool Atheneum van het Gemeenschapsonderwijs GO!";9200;"DENDERMONDE";"Zuidlaan";NA;573;"sec";3;2;1;1;1;130866.578484848;190861.564393939;42006
6373;"43307 ++ 116749";"Koninklijk Technisch Atheneum ++ School voor Verkoop, Informatieverwerking en Personenzorg";9000;"GENT";"Martelaarslaan";NA;598;"sec";3;3;1;1;1;104006.249509804;194241.032941176;44021
6374;"126921";"Vrij Technisch Instituut - 3";9300;"AALST";"Vakschoolstraat";NA;427;"sec";2;4;0;1;1;128174.046343284;181620.291791045;41002
6375;"32847";"K.T.A. GITBO";3140;"KEERBERGEN";"Molenstraat";NA;316;"sec";3;3;1;1;1;170137.431;188507.632;24048
6376;"34959";"Technisch Instituut Sint-Lucas";8930;"MENEN";"Stationsstraat";NA;190;"sec";1;2;1;0;0;64045.2977358491;165195.991886792;34027
6377;"109959 ++ 29421";"Sint-Lievenscollege ++ Sint-Lievenscollege Middenschool";2000;"ANTWERPEN";"Amerikalei";NA;508;"sec";3;3;1;1;1;152946.885756579;212574.057894737;11002
6378;"43729";"Koninklijk Atheneum";9100;"SINT-NIKLAAS";"Tereken";NA;50;"sec";1;2;1;0;0;133585.219473684;206150.585263158;46021
6379;"111948 ++ 34397 ++ 111931";"Vrij Technisch Instituut 3 ++ Vrij Technisch Instituut 4 ++ Vrij Technisch Instituut 2";8560;"GULLEGEM";"Oude Ieperstraat";NA;125;"sec";2;2;1;1;0;66335.1771428571;169125.424285714;34041
6380;"49023";"Kunsthumaniora Muziek en Woordvan het Gemeenschapsonderwijs";1020;"LAKEN";"Chrysantenstraat";NA;266;"sec";3;3;1;1;1;149789.183364486;172286.279439252;21004
6381;"127886";"VIA-2";3300;"TIENEN";"Broekstraat";NA;446;"sec";2;2;0;1;1;190254.58015873;166906.106031746;24107
6382;"41202";"Atheneum Klein-Brabant";2880;"BORNEM";"Lindestraat";NA;188;"sec";3;2;1;1;1;140919.533103448;197684.458965517;12007
6383;"34843";"Stella-Marisinstituut";8500;"KORTRIJK";"Boerderijstraat";NA;143;"sec";1;4;0;0;1;71881.9708695652;167680.744608696;34022
6384;"35171";"Sint-Lutgardisinstituut";8400;"OOSTENDE";"Steenbakkersstraat";NA;412;"sec";3;3;1;1;1;48625.4025714286;212763.466285714;35013
6385;"125344 ++ 117861";"Sint-Lambertuscollege 2 ++ Sint-Lambertuscollege 1";3740;"BILZEN";"Sint Lambertuslaan";NA;542;"sec";1;2;1;0;0;231991.280985915;174245.066478873;73006
6386;"115279 ++ 115261 ++ 115253";"Sint-Franciscuscollege ASO ++ Sint-Franciscuscollege Middenschool 2 ++ Sint-Franciscuscollege Middenschool 1";3550;"HEUSDEN-ZOLDER";"Minderbroedersstraat";NA;1105;"sec";3;2;1;1;1;214687.127142857;190344.580612245;71070
6387;"35378 ++ 123935 ++ 123943";"VABI ++ Klein Seminarie ++ Klein Seminarie eerste graad";8800;"ROESELARE";"Zuidstraat";NA;1583;"sec";3;3;1;1;1;30987.3375;186461.2235;38002
6388;"31252 ++ 127597";"Maris Stella Instituut ++ Maris Stella Instituut 1";2390;"MALLE";"Antwerpsesteenweg";NA;758;"sec";3;2;1;1;1;173843.5848;220675.7352;11057
6389;"35105";"Koninklijk Technisch Atheneum I van het Gemeenschapsonderwijs Oostende";8400;"OOSTENDE";"Leopold III-laan";NA;160;"sec";2;3;0;1;1;48625.4025714286;212763.466285714;35013
6390;"117838";"Koninklijk Technisch Atheneum Vilvoorde";1800;"VILVOORDE";"Vaartstraat";NA;475;"sec";3;4;1;1;1;153919.505833333;179522.976388889;23088
6391;"122705";"Onze-Lieve-Vrouwcollege II";9620;"ZOTTEGEM";"Zavel";NA;501;"sec";3;3;1;1;1;110820.225737705;173377.799344262;41081
6392;"30155";"Sint-Lambertusinstituut";2220;"HEIST-OP-DEN-BERG";"Kerkplein";NA;654;"sec";3;3;1;1;1;175518.670701754;195150.97122807;12014
6393;"35791";"Sint-Jozefscollege";8940;"WERVIK";"Sint Jorisstraat";NA;99;"sec";1;2;1;0;0;57280.0509090909;165953.815;33029
6394;"36517";"Sint-Franciscus Evergem";9940;"EVERGEM";"Schepenhuisstraat";NA;654;"sec";3;3;1;1;1;104751.966216216;204123.457297297;44019
6395;"40717";"Atheneum De Vesten";2200;"HERENTALS";"Poelstraatje";NA;128;"sec";2;2;0;1;1;182261.516764706;206321.299705882;13011
6396;"38562";"Onze-Lieve-Vrouwcollege I";9620;"ZOTTEGEM";"Ooststraat";NA;633;"sec";3;2;1;1;1;110820.225737705;173377.799344262;41081
6397;"105494 ++ 105486";"Technisch Instituut Sint-Laurens ++ Sint-Laurensinstituut - ASO";9060;"ZELZATE";"Kerkstraat";NA;456;"sec";3;3;1;1;1;110652.082222222;210062.281111111;43018
6398;"36053";"Sint-Jorisinstituut";9150;"BAZEL";"Kruibekestraat";NA;696;"sec";3;3;1;1;1;145125.530526316;204858.399473684;46013
6399;"112037";"Onze-Lieve-Vrouw Ter Duinen 2";8380;"ZEEBRUGGE";"Ploegstraat";NA;393;"sec";2;4;0;1;1;69817.3656589147;213393.638217054;31005
6400;"43299";"Koninklijk Atheneum II";9000;"GENT";"Barrestraat";NA;136;"sec";1;2;0;0;1;104006.249509804;194241.032941176;44021
6401;"30197 ++ 30189";"Heilig Hart - Bovenbouw 2 ++ Heilig Hart - Middenschool 2";2220;"HEIST-OP-DEN-BERG";"Biekorfstraat";NA;239;"sec";2;2;1;1;0;175518.670701754;195150.97122807;12014
6402;"36285";"Vrij Handels- en Technisch Instituut - bovenbouw";9200;"DENDERMONDE";"Prudens Van Duysestraat";NA;399;"sec";2;3;0;1;1;130866.578484848;190861.564393939;42006
6403;"39826";"Onze-Lieve-Vrouwinstituut";3583;"PAAL";"Schaffensesteenweg";NA;145;"sec";1;2;1;0;0;209919.34484375;194737.54640625;71004
6404;"122382";"Vrije Nederlandstalige school Lucerna College";2060;"ANTWERPEN";"Stuivenbergplein";NA;233;"sec";3;2;1;1;1;152946.885756579;212574.057894737;11002
6405;"43992";"Middenschool van het Gemeenschapsonderwijs";3960;"BREE";"Millenstraat";NA;76;"sec";2;2;1;1;0;237274.534;203846.729666667;72004
6406;"35907";"Sint-Augustinusinstituut";9300;"AALST";"Leopoldlaan";NA;381;"sec";3;3;0;1;1;128174.046343284;181620.291791045;41002
6407;"38695";"Vrij Technisch Instituut";3580;"BERINGEN";"Burgemeester Geyskensstraat";NA;400;"sec";2;4;0;1;1;209919.34484375;194737.54640625;71004
6408;"30759";"Sint-Romboutscollege";2800;"MECHELEN";"Veemarkt";NA;781;"sec";3;2;1;1;1;157200.4477;190810.4149;12025
6409;"47258";"Scheppersinstituut 1 Deurne & Antwerpen";2060;"ANTWERPEN";"Van Helmontstraat";NA;123;"sec";2;4;1;0;1;152946.885756579;212574.057894737;11002
6410;"127738 ++ 127746";"Onze-Lieve-Vrouw van Vreugde ++ Onze-Lieve-Vrouw van Vreugde eerste graad";8800;"ROESELARE";"Mandellaan";NA;489;"sec";3;2;1;1;1;30987.3375;186461.2235;38002
6411;"117754";"Koninklijk Technisch Atheneum";2220;"HEIST-OP-DEN-BERG";"Frans Coeckelbergsstraat";NA;307;"sec";2;3;0;1;1;175518.670701754;195150.97122807;12014
6412;"38083 ++ 126177";"Don Bosco Technisch Instituut ++ Don Bosco Technisch Instituut E.G.";9051;"SINT-DENIJS-WESTREM";"Kortrijksesteenweg";NA;917;"sec";3;3;1;1;1;104006.249509804;194241.032941176;44021
6413;"43513";"Koninklijk Technisch Atheneum";9160;"LOKEREN";"Brouwerijstraat";NA;297;"sec";3;3;0;1;1;122510.028035714;199864.539285714;46014
6414;"107672 ++ 127647 ++ 111823";"Harlindis en Relindis E.G.S.1 ++ Harlindis en Relindis E.G.S.2 ++ Harlindis en Relindis E.G.S.3";3680;"MAASEIK";"Eerste Straat";NA;454;"sec";1;2;1;0;0;245103.776590909;198427.845909091;72021
6415;"42648";"Pegasus - Koninklijk Atheneum van het gemeenschapsonderwijs Campus Stene";8400;"OOSTENDE";"Steensedijk";NA;441;"sec";3;2;1;1;1;48625.4025714286;212763.466285714;35013
6416;"127548 ++ 127531";"Sint-Paulusinstituut 2 ++ Sint-Paulusinstituut 1";9000;"GENT";"Patijntjestraat";NA;278;"sec";2;2;1;1;0;104006.249509804;194241.032941176;44021
6417;"127712 ++ 127721";"EDUGO campus De Brug 1 ++ EDUGO campus De Brug 2";9041;"OOSTAKKER";"Eksaardserijweg";NA;590;"sec";1;2;1;0;0;104006.249509804;194241.032941176;44021
6418;"37606";"College der Paters Jozefieten";9090;"MELLE";"Brusselsesteenweg";NA;608;"sec";3;2;1;1;1;109899.527333333;187743.828666667;44040
6419;"40485 ++ 40469";"Koninklijk Atheneum Brasschaat- Middenschool ++ Koninklijk Atheneum";2930;"BRASSCHAAT";"Augustijnslei";NA;463;"sec";3;2;1;1;1;158973.292903226;221760.075483871;11008
6420;"38711";"Sint-Jozefscollege";3580;"BERINGEN";"Collegestraat";NA;369;"sec";2;2;0;1;1;209919.34484375;194737.54640625;71004
6421;"37275";"Provinciaal Technisch Instituut";9220;"HAMME";"Schoolstraat";NA;269;"sec";3;3;1;1;1;133538.7134375;197018.7715625;42008
6422;"33548";"Gemeentelijk Instituut voor Technisch Onderwijs";3080;"TERVUREN";"Brusselsesteenweg";NA;328;"sec";3;3;1;1;1;161818.473888889;168536.100555556;24104
6423;"40519";"Koninklijk Atheneum Deurne";2100;"DEURNE";"Frank Craeybeckxlaan";NA;271;"sec";3;2;1;1;1;152946.885756579;212574.057894737;11002
6424;"39842";"Instituut Agnetendal";3990;"PEER";"Collegelaan";NA;234;"sec";1;2;1;0;0;226226.3546875;202843.9821875;72030
6425;"41699";"Koninklijk Atheneum Toverfluit";1080;"SINT-JANS-MOLENBEEK";"Toverfluitstraat";NA;175;"sec";3;3;1;1;1;149789.183364486;172286.279439252;21004
6426;"44669 ++ 43216 ++ 50609";"Middenschool van het Gemeenschapsonderwijs III ++ MUDA-instituut";9940;"EVERGEM";"Hofbilkstraat";NA;229;"sec";3;2;1;1;1;104751.966216216;204123.457297297;44019
6427;"28589";"Instituut Sint-Maria";2000;"ANTWERPEN";"Theodoor Van Rijswijckplaats";NA;104;"sec";3;3;1;1;1;152946.885756579;212574.057894737;11002
6428;"33811";"Sint-Jozefscollege";1150;"SINT-PIETERS-WOLUWE";"Woluwelaan";NA;405;"sec";3;2;1;1;1;149789.183364486;172286.279439252;21004
6429;"31161";"Gesubsidieerd Technisch Instituut";2640;"MORTSEL";"Dieseghemlei";NA;431;"sec";3;4;1;1;1;156034.091818182;207239.290454545;11029
6430;"127985";"Koninklijk Atheneum ERASMUS";9800;"DEINZE";"Volhardingslaan";NA;363;"sec";2;3;0;1;1;91121.4533333333;186906.286851852;44011
6431;"127571";"Inspirocollege Campus Sint-Paulus";3530;"HOUTHALEN-HELCHTEREN";"Herebaan-West";NA;428;"sec";2;2;0;1;1;222656.67974359;192733.802564103;72039
6432;"36343";"Sint-Vincentiusinstituut";9200;"DENDERMONDE";"Kerkstraat";NA;709;"sec";3;2;1;1;1;130866.578484848;190861.564393939;42006
6433;"43042 ++ 127985";"Middenschool van het Gemeenschapsonderwijs ++ Koninklijk Atheneum ERASMUS";9880;"AALTER";"Stationsstraat";NA;142;"sec";3;2;1;1;1;85284.2010714286;197762.488571429;44001
6434;"29751 ++ 127449";"Xaveriuscollege ++ Xaveriuscollege2";2140;"BORGERHOUT";"Collegelaan";NA;893;"sec";3;2;1;1;1;152946.885756579;212574.057894737;11002
6435;"29901";"Stedelijk Instituut voor Secundair Onderwijs nr. II";2060;"ANTWERPEN";"Offerandestraat";NA;262;"sec";3;3;0;1;1;152946.885756579;212574.057894737;11002
6436;"104182";"ZAVO";1930;"ZAVENTEM";"Hoogstraat";NA;649;"sec";2;4;0;1;1;157736.64;173658.222807018;23094
6437;"127563 ++ 127571";"Inspirocollege Campus Filip Neri ++ Inspirocollege Campus Sint-Paulus";3530;"HOUTHALEN-HELCHTEREN";"Lyceumstraat";NA;265;"sec";1;2;1;0;0;222656.67974359;192733.802564103;72039
6438;"34793";"Don Boscocollege";8500;"KORTRIJK";"Don Boscolaan";NA;797;"sec";3;2;1;1;1;71881.9708695652;167680.744608696;34022
6439;"38422 ++ 125187";"Mariagaard ++ Mariagaard Eerste Graad";9230;"WETTEREN";"Oosterzelesteenweg";NA;1193;"sec";3;4;1;1;1;115345.446;187663.130888889;42025
6440;"47316";"Middelbare Rudolf Steinerschool Vlaanderen";2600;"BERCHEM";"Diksmuidelaan";NA;296;"sec";3;2;1;1;1;152946.885756579;212574.057894737;11002
6441;"42994";"Koninklijk Technisch Atheneum I";9300;"AALST";"Welvaartstraat";NA;130;"sec";2;3;0;1;1;128174.046343284;181620.291791045;41002
6442;"44172";"Koninklijk Atheneum II";3500;"HASSELT";"Koning Boudewijnlaan";NA;582;"sec";2;3;0;1;1;216594.847311828;180929.301397849;71022
6443;"30049";"Sint-Jozefinstituut ASO";2910;"ESSEN";"Hofstraat";NA;432;"sec";3;2;1;1;1;156513.521428571;237865.846428571;11016
6444;"40253";"Koninklijk Atheneum";9120;"BEVEREN-WAAS";"Donkvijverstraat";NA;606;"sec";3;3;1;1;1;140787.056969697;214057.856515152;46003
6445;"31583";"Kardinaal van Roey-Instituut ASO";2275;"LILLE";"Rechtestraat";NA;88;"sec";1;2;1;0;0;182351.006;215774.983666667;13019
6446;"30403";"Instituut Spijker";2320;"HOOGSTRATEN";"Lindendreef";NA;657;"sec";3;2;1;1;1;177730.4635;236188.1385;13014
6447;"126946 ++ 126953 ++ 126961";"Sint-Ursula-Instituut 1 ++ Sint-Ursula-Instituut 2 ++ Sint-Ursula-Instituut 3";2861;"ONZE-LIEVE-VROUW-WAVER";"Bosstraat";NA;1672;"sec";3;3;1;1;1;160828.492307692;194588.612307692;12035
6448;"126854";"Leonardo Lyceum/Pestalozzi";2600;"BERCHEM";"Sint-Hubertusstraat";NA;144;"sec";3;2;1;1;1;152946.885756579;212574.057894737;11002
6449;"31336";"Sint-Jozefinstituut";2900;"SCHOTEN";"Jozef Hendrickxstraat";NA;526;"sec";3;2;1;1;1;159336.604358974;216701.853589744;11040
6450;"39057";"Don Bosco Genk";3600;"GENK";"Berm";NA;496;"sec";3;3;1;1;1;229412.180566038;185199.582830189;71016
6451;"36764";"Hotelschool Gent";9000;"GENT";"Tweebruggenstraat";NA;179;"sec";2;2;1;1;0;104006.249509804;194241.032941176;44021
6452;"35022";"Vrij Instituut voor Lichamelijke Opvoeding Ter Borcht";8760;"MEULEBEKE";"Baronielaan";NA;202;"sec";2;2;0;1;1;74157.1352631579;183018.767368421;37007
6453;"111807";"Virga Jessecollege";3500;"HASSELT";"Maastrichtersteenweg";NA;442;"sec";1;2;0;0;1;216594.847311828;180929.301397849;71022
6454;"111765";"Technicum Noord-Antwerpen Bovenbouwschool";2000;"ANTWERPEN";"Londenstraat";NA;193;"sec";2;3;0;1;1;152946.885756579;212574.057894737;11002
6455;"107664";"Harlindis en Relindis College Heilig Kruis - Sint-Ursula A";3680;"MAASEIK";"Weertersteenweg";NA;98;"sec";2;3;0;1;1;245103.776590909;198427.845909091;72021
6456;"118257";"Sint-Pauluscollege";8560;"WEVELGEM";"Deken Jonckheerestraat";NA;329;"sec";1;2;1;0;0;66335.1771428571;169125.424285714;34041
6457;"29793";"Sint-Jozefsinstituut";2150;"BORSBEEK";"August Van Putlei";NA;104;"sec";1;3;0;0;1;158373.267142857;209240.251428571;11007
6458;"41194";"Atheneum Willebroek";2830;"WILLEBROEK";"Herman Vosstraat";NA;217;"sec";1;2;1;0;0;149467.194285714;193669.274285714;12040
6459;"42739 ++ 42754";"Koninklijk Atheneum ++ Middenschool van het Gemeenschapsonderwijs";8800;"ROESELARE";"Groenestraat";NA;466;"sec";3;4;1;1;1;30987.3375;186461.2235;38002
6460;"43604";"Middenschool van het Gemeenschapsonderwijs";9400;"NINOVE";"Astridlaan";NA;388;"sec";1;2;1;0;0;124595.141590909;168779.511477273;41048
6461;"111807 ++ 127621 ++ 127613";"Virga Jessecollege ++ Virga Jessecollege - eerste graad 2 ++ Virga Jessecollege - eerste graad 1";3500;"HASSELT";"Guffenslaan";NA;953;"sec";2;2;1;1;0;216594.847311828;180929.301397849;71022
6462;"44362";"Technisch Atheneum Campus Van Eyck";3680;"MAASEIK";"Burgemeester Philipslaan";NA;226;"sec";2;3;0;1;1;245103.776590909;198427.845909091;72021
6463;"36954 ++ 128025";"Sint-Pietersinstituut bovenbouw ++ Sint-Pietersinstituut eerstegraadsschool";9000;"GENT";"Koning Albertlaan";NA;937;"sec";3;2;1;1;1;104006.249509804;194241.032941176;44021
6464;"43802 ++ 43836";"Koninklijk Atheneum ++ Campus Kompas Middenschool van het Gemeenschapsonderwijs";9230;"WETTEREN";"Noordlaan";NA;258;"sec";3;3;1;1;1;115345.446;187663.130888889;42025
6465;"126854";"Leonardo Lyceum/Pestalozzi";2020;"ANTWERPEN";"Jan De Voslei";NA;297;"sec";2;2;0;1;1;152946.885756579;212574.057894737;11002
6466;"32086";"Sint-Martinusscholen - Middenschool";1730;"ASSE";"Parklaan";NA;330;"sec";1;2;1;0;0;140404.873076923;176935.09;23002
6467;"35741 ++ 35691 ++ 127605";"Heilig-Hartcollege ++ Heilig Harthandelsinstituut ++ Heilig-Hartcollege 2";8790;"WAREGEM";"Stationsstraat";NA;1728;"sec";3;2;1;1;1;82011.6724489796;175192.503877551;34040
6468;"122382";"Vrije Nederlandstalige school Lucerna College";3600;"GENK";"Woudstraat";NA;272;"sec";3;2;1;1;1;229412.180566038;185199.582830189;71016
6469;"125419";"Onze-Lieve-Vrouw-Presentatie 1";9160;"LOKEREN";"Vrijheidsplein";NA;185;"sec";2;3;0;1;1;122510.028035714;199864.539285714;46014
6470;"41897";"Koninklijk Technisch Atheneum HORTECO";1800;"VILVOORDE";"de Bavaylei";NA;710;"sec";3;3;1;1;1;153919.505833333;179522.976388889;23088
6471;"31849";"Sint-Jozefscollege 1";3200;"AARSCHOT";"Schaluin";NA;791;"sec";2;2;0;1;1;184082.99775;186680.6595;24001
6472;"118398 ++ 118406 ++ 125849";"Sint-Jan Berchmanscollege eerste graad ++ Sint-Jan Berchmanscollege ++ Sint-Jan Berchmanscollege eerste graad b";3600;"GENK";"Collegelaan";NA;1139;"sec";3;2;1;1;1;229412.180566038;185199.582830189;71016
